# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Apr 19 11:24:48 2026
#
# User preference: *
#
# CONSTRAINT:  where (releasedate like '%2025%')
#
# COLUMN pl_name:        Planet Name
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN default_flag:   Default Parameter Set
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_orbinclerr1: Inclination Upper Unc. [deg]
# COLUMN pl_orbinclerr2: Inclination Lower Unc. [deg]
# COLUMN pl_orbincllim:  Inclination Limit Flag
# COLUMN pl_tranmid:     Transit Midpoint [days]
# COLUMN pl_tranmiderr1: Transit Midpoint Upper Unc. [days]
# COLUMN pl_tranmiderr2: Transit Midpoint Lower Unc. [days]
# COLUMN pl_tranmidlim:  Transit Midpoint Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN pl_imppar:      Impact Parameter
# COLUMN pl_impparerr1:  Impact Parameter Upper Unc.
# COLUMN pl_impparerr2:  Impact Parameter Lower Unc.
# COLUMN pl_impparlim:   Impact Parameter Limit Flag
# COLUMN pl_trandep:     Transit Depth [%]
# COLUMN pl_trandeperr1: Transit Depth Upper Unc. [%]
# COLUMN pl_trandeperr2: Transit Depth Lower Unc. [%]
# COLUMN pl_trandeplim:  Transit Depth Limit Flag
# COLUMN pl_trandur:     Transit Duration [hours]
# COLUMN pl_trandurerr1: Transit Duration Upper Unc. [hours]
# COLUMN pl_trandurerr2: Transit Duration Lower Unc. [hours]
# COLUMN pl_trandurlim:  Transit Duration Limit Flag
# COLUMN pl_ratdor:      Ratio of Semi-Major Axis to Stellar Radius
# COLUMN pl_ratdorerr1:  Ratio of Semi-Major Axis to Stellar Radius Upper Unc.
# COLUMN pl_ratdorerr2:  Ratio of Semi-Major Axis to Stellar Radius Lower Unc.
# COLUMN pl_ratdorlim:   Ratio of Semi-Major Axis to Stellar Radius Limit Flag
# COLUMN pl_ratror:      Ratio of Planet to Stellar Radius
# COLUMN pl_ratrorerr1:  Ratio of Planet to Stellar Radius Upper Unc.
# COLUMN pl_ratrorerr2:  Ratio of Planet to Stellar Radius Lower Unc.
# COLUMN pl_ratrorlim:   Ratio of Planet to Stellar Radius Limit Flag
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,rastr,ra,decstr,dec,default_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,ttv_flag,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,st_refname,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,rowupdate,pl_pubdate,releasedate
TOI-907.01,17h28m44.02s,262.1834072,-62d50m25.38s,-62.8403830,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,4.58491290523,0.00000888330,-0.00000888330,0,9.61588513,0.61162790,-0.61162790,0,,,,,,,,,2458627.05684000,0.00083212,-0.00083212,0,0,,,,,0.21010683,0.00515831,-0.00515831,0,5.2493974,0.1281895,-0.1281895,0,,,,,,,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,6272.00,196.00,-196.00,0,2.059790,0.092284,-0.092284,0,3.839900,0.756872,-0.756872,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10.3940000,0.0060000,-0.0060000,9.0340000,0.0370000,-0.0370000,2025-05-05,2017-07,2025-05-05
TOI-912 b,15h17m18.86s,229.3285665,-80d28m24.04s,-80.4733446,1,<a refstr=LACEDELLI_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250914782L/abstract target=ref>Lacedelli et al. 2025</a>,4.67806910000,0.00000170000,-0.00000170000,0,1.93000000,0.13000000,-0.13000000,0,0.580000,0.020000,-0.020000,0,88.70000,0.80000,-0.60000,0,2458628.40610000,0.00040000,-0.00040000,0,0,0.340000,0.180000,-0.220000,0,,,,,1.7000000,0.1000000,-0.1000000,0,20.700000,1.100000,-1.200000,0,0.04210000,0.00080000,-0.00070000,0,<a refstr=LACEDELLI_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250914782L/abstract target=ref>Lacedelli et al. 2025</a>,3572.00,100.00,-100.00,0,0.419000,0.028000,-0.028000,0,4.980000,0.090000,-0.090000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12.6700000,0.0480000,-0.0480000,8.2040010,0.0230000,-0.0230000,2025-12-11,2025-09,2025-12-11
TRAPPIST-1 b,23h06m30.33s,346.6263919,-05d02m36.46s,-5.0434618,0,<a refstr=RATHCKE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJ...979L..19R/abstract target=ref>Rathcke et al. 2025</a>,1.51082610000,0.00000580000,-0.00000580000,0,,,,,0.000000,,,0,89.80000,0.14000,-0.12000,0,2460501.40546400,0.00001000,-0.00001100,0,1,,,,,,,,,,,,,20.802000,0.052000,-0.078000,0,0.08507000,0.00016000,-0.00017000,0,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,2566.00,26.00,-26.00,0,0.119200,0.001300,-0.001300,0,5.239600,0.005600,-0.007300,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17.0200000,0.2000000,-0.2000000,10.2960000,0.0230000,-0.0230000,2025-09-17,2025-01,2025-07-17
TRAPPIST-1 c,23h06m30.33s,346.6263919,-05d02m36.46s,-5.0434618,0,<a refstr=RATHCKE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJ...979L..19R/abstract target=ref>Rathcke et al. 2025</a>,2.42193710000,0.00001800000,-0.00001790000,0,,,,,0.000000,,,0,89.83762,0.09000,-0.08000,0,2460501.38534800,0.00001100,-0.00001200,0,1,,,,,,,,,,,,,28.422000,0.073000,-0.111000,0,0.08453000,0.00016000,-0.00017000,0,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,2566.00,26.00,-26.00,0,0.119200,0.001300,-0.001300,0,5.239600,0.005600,-0.007300,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17.0200000,0.2000000,-0.2000000,10.2960000,0.0230000,-0.0230000,2025-09-17,2025-01,2025-07-17
TRAPPIST-1 d,23h06m30.33s,346.6263919,-05d02m36.46s,-5.0434618,0,<a refstr=PIAULET_GHORAYEB_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJ...989..181P/abstract target=ref>Piaulet-Ghorayeb et al. 2025</a>,4.04921900000,0.00002600000,-0.00002600000,0,0.80400000,0.01400000,-0.01200000,0,,,,,89.90900,0.06800,-0.07100,0,,,,,1,0.060000,0.050000,-0.050000,0,,,,,,,,,40.150000,0.180000,-0.180000,0,,,,,<a refstr=PIAULET_GHORAYEB_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJ...989..181P/abstract target=ref>Piaulet-Ghorayeb et al. 2025</a>,2566.00,26.00,-26.00,0,0.119200,0.001300,-0.001300,0,5.239600,0.005600,-0.007300,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17.0200000,0.2000000,-0.2000000,10.2960000,0.0230000,-0.0230000,2025-12-18,2025-08,2025-12-18
TrES-3 b,17h52m06.99s,268.0291106,+37d32m46.78s,37.5463268,0,<a refstr=SODICKSON__AMP__GRUNBLATT_2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJ...993...78S/abstract target=ref>Sodickson &amp; Grunblatt 2025</a>,1.30618626966,0.00000001173,-0.00000001173,0,,,,,,,,,,,,,2454185.91113531,0.00003296,-0.00003296,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12.3620000,0.0690000,-0.0690000,10.6080000,0.0170000,-0.0170000,2026-03-12,2025-11,2025-12-18
TrES-4 b,17h53m13.04s,268.3043361,+37d12m42.26s,37.2117397,0,<a refstr=MEECH_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025MNRAS.539.1381M/abstract target=ref>Meech et al. 2025</a>,,,,,,,,,,,,,82.58200,0.02500,-0.02500,0,2460478.71288500,0.00002300,-0.00002300,0,0,,,,,,,,,,,,,5.943000,0.011000,-0.011000,0,0.09965000,0.00004700,-0.00004700,0,<a refstr=SOZZETTI_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...575L..15S/abstract target=ref>Sozzetti et al. 2015</a>,6295.00,65.00,-65.00,0,1.810000,0.080000,-0.080000,0,4.090000,0.030000,-0.030000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11.9320000,0.0230000,-0.0230000,10.3300000,0.0190000,-0.0190000,2025-06-03,2025-05,2025-06-03
TrES-5 b,20h20m53.27s,305.2219454,+59d26m56.05s,59.4489033,0,<a refstr=SODICKSON__AMP__GRUNBLATT_2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJ...993...78S/abstract target=ref>Sodickson &amp; Grunblatt 2025</a>,1.48224645106,0.00000004713,-0.00000004713,0,,,,,,,,,,,,,2456458.59224981,0.00007024,-0.00007024,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13.6770000,0.0690000,-0.0690000,11.5910000,0.0190000,-0.0190000,2026-03-12,2025-11,2025-12-18
WASP-102 b,22h25m51.43s,336.4643016,+15d51m23.90s,15.8566392,1,<a refstr=SCHANCHE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250408091S/abstract target=ref>Schanche et al. 2025</a>,2.70981300000,0.00000030000,-0.00000030000,0,14.90794433,0.56044903,-0.56044903,0,0.000000,,,0,89.06000,0.57000,-0.39000,0,2457109.45577000,0.00016000,-0.00017000,0,0,0.110000,0.060000,-0.040000,0,0.99490000,0.09860000,-0.09860000,0,,,,,6.430000,0.040000,-0.050000,0,0.09970000,0.00040000,-0.00040000,0,<a refstr=SCHANCHE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250408091S/abstract target=ref>Schanche et al. 2025</a>,5990.00,100.00,-100.00,0,1.375000,0.048000,-0.048000,0,4.200000,0.150000,-0.150000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12.6670000,0.1030000,-0.1030000,11.1060000,0.0170000,-0.0170000,2025-04-21,2025-04,2025-04-21
WASP-106 b,11h05m43.11s,166.4296276,-05d04m46.15s,-5.0794854,1,<a refstr=WRIGHT_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166..217W/abstract target=ref>Wright et al. 2023</a>,9.28969000000,0.00001000000,-0.00001000000,0,12.10569916,0.17934369,-0.19055267,0,0.023000,0.027000,-0.016000,0,88.30000,0.59000,-0.36000,0,2457977.97960000,0.00140000,-0.00140000,0,0,0.387000,0.074000,-0.136000,0,0.62040000,0.00860000,-0.00710000,0,5.3340000,0.0400000,-0.0380000,0,,,,,0.07559000,0.00072000,-0.00087000,0,<a refstr=WRIGHT_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166..217W/abstract target=ref>Wright et al. 2023</a>,6002.00,164.00,-164.00,0,1.470000,0.016000,-0.017000,0,4.490000,0.160000,-0.160000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11.2100000,0.0180000,-0.0180000,10.1610000,0.0270000,-0.0270000,2025-04-16,2023-12,2025-04-16
WASP-106 b,11h05m43.11s,166.4296276,-05d04m46.15s,-5.0794854,0,<a refstr=HARRE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166..159H/abstract target=ref>Harre et al. 2023</a>,9.28971800000,0.00000500000,-0.00000500000,0,,,,,0.050000,0.010000,-0.010000,0,,,,,2459297.11710000,0.00076000,-0.00076000,0,0,0.036000,0.092000,-0.092000,0,,,,,,,,,14.040000,0.280000,-0.280000,0,0.07800000,0.00100000,-0.00100000,0,<a refstr=HARRE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166..159H/abstract target=ref>Harre et al. 2023</a>,6265.00,36.00,-36.00,0,1.420000,0.020000,-0.020000,0,4.380000,0.040000,-0.040000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11.2100000,0.0180000,-0.0180000,10.1610000,0.0270000,-0.0270000,2025-04-16,2023-10,2025-04-16
WASP-107 b,12h33m32.74s,188.3864277,-10d08m46.37s,-10.1462141,0,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,5.72147420000,0.00000043000,-0.00000043000,0,10.55000000,0.32000000,-0.32000000,0,,,,,,,,,2457584.32989700,0.00003200,-0.00003200,0,0,,,,,,,,,,,,,,,,,,,,,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,4425.00,70.00,-70.00,0,0.670000,0.020000,-0.020000,0,4.633000,0.012000,-0.012000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11.5920000,0.2080000,-0.2080000,8.6370000,0.0230000,-0.0230000,2025-09-17,2025-06,2025-09-17
WASP-107 b,12h33m32.74s,188.3864277,-10d08m46.37s,-10.1462141,0,<a refstr=MURPHY_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240609863M/abstract target=ref>Murphy et al. 2024</a>,5.72148722000,0.00000030000,-0.00000030000,0,,,,,0.050000,0.010000,-0.010000,0,89.57000,0.03000,-0.03000,0,2459958.74724400,0.00000820,-0.00000820,0,0,,,,,,,,,,,,,18.050000,0.100000,-0.100000,0,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11.5920000,0.2080000,-0.2080000,8.6370000,0.0230000,-0.0230000,2025-05-27,2024-06,2025-05-27
WASP-108 b,13h03m18.76s,195.8281644,-49d38m23.18s,-49.6397727,0,<a refstr=BOHN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...635A..73B/abstract target=ref>Bohn et al. 2020</a>,2.67600000000,,,0,14.39233122,,,0,0.000000,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,<a refstr=BOHN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...635A..73B/abstract target=ref>Bohn et al. 2020</a>,6000.00,,,0,1.215000,,,0,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11.2110000,0.0120000,-0.0120000,9.7950000,0.0190000,-0.0190000,2025-12-18,2020-03,2025-12-18
WASP-108 b,13h03m18.76s,195.8281644,-49d38m23.18s,-49.6397727,1,<a refstr=ALEXOUDI_2022 href=https://ui.adsabs.harvard.edu/abs/2022AN....34324012A/abstract target=ref>Alexoudi 2022</a>,,,,,15.13212395,0.44835923,-0.44835923,0,,,,,89.20000,0.70000,-0.70000,0,2456413.79490000,0.00018000,-0.00018000,0,0,0.100000,0.090000,-0.090000,0,,,,,,,,,7.030000,0.080000,-0.080000,0,0.11165000,0.00029000,-0.00029000,0,<a refstr=ALEXOUDI_2022 href=https://ui.adsabs.harvard.edu/abs/2022AN....34324012A/abstract target=ref>Alexoudi 2022</a>,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11.2110000,0.0120000,-0.0120000,9.7950000,0.0190000,-0.0190000,2025-12-18,2022-03,2025-12-18
WASP-110 b,20h23m29.38s,305.8724366,-44d03m31.32s,-44.0587001,1,<a refstr=MCGRUDER_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJ...944L..56M/abstract target=ref>McGruder et al. 2023</a>,3.77840220000,0.00000160000,-0.00000160000,0,13.19297028,0.31385146,-0.26901554,0,,,,,88.37000,0.38000,-0.33000,0,2456502.72415000,0.00102000,-0.00102000,0,0,0.319000,0.059000,-0.072000,0,,,,,,,,,11.200000,0.170000,-0.180000,0,,,,,<a refstr=MCGRUDER_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJ...944L..56M/abstract target=ref>McGruder et al. 2023</a>,5392.00,50.00,-50.00,0,0.853000,0.011000,-0.011000,0,4.487000,0.013000,-0.018000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12.7620000,0.0920000,-0.0920000,10.8710000,0.0230000,-0.0230000,2025-10-09,2023-02,2025-10-09
WASP-113 b,14h59m29.49s,224.8728589,+46d57m36.36s,46.9600996,0,<a refstr=ALEXOUDI_2022 href=https://ui.adsabs.harvard.edu/abs/2022AN....34324012A/abstract target=ref>Alexoudi 2022</a>,,,,,16.47720163,1.23298788,-1.23298788,0,,,,,86.90000,1.40000,-1.00000,0,2457197.09751000,0.00045000,-0.00045000,0,0,0.450000,0.200000,-0.200000,0,,,,,,,,,8.200000,0.600000,-0.500000,0,0.09170000,0.00140000,-0.00130000,0,<a refstr=ALEXOUDI_2022 href=https://ui.adsabs.harvard.edu/abs/2022AN....34324012A/abstract target=ref>Alexoudi 2022</a>,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11.7610000,0.0570000,-0.0570000,10.3110000,0.0210000,-0.0210000,2025-12-18,2022-03,2025-12-18
WASP-114 b,21h50m39.77s,327.6656953,+10d27m46.58s,10.4629385,0,<a refstr=SODICKSON__AMP__GRUNBLATT_2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJ...993...78S/abstract target=ref>Sodickson &amp; Grunblatt 2025</a>,1.54877476718,0.00000023573,-0.00000023573,0,,,,,,,,,,,,,2456667.73673228,0.00020468,-0.00020468,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12.6850000,0.0690000,-0.0690000,11.0740000,0.0280000,-0.0280000,2026-03-12,2025-11,2025-12-18
WASP-116 b,02h20m51.78s,35.2157609,-01d49m33.75s,-1.8260419,1,<a refstr=SCHANCHE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250408091S/abstract target=ref>Schanche et al. 2025</a>,6.61320000000,0.00000200000,-0.00000200000,0,13.67495645,0.67253884,-0.67253884,0,0.000000,,,0,89.57000,0.05000,-0.28000,0,2457092.22528000,0.00053000,-0.00049000,0,0,0.070000,0.060000,-0.050000,0,0.77630000,0.09890000,-0.09890000,0,,,,,9.770000,0.050000,-0.080000,0,0.08810000,0.00040000,-0.00040000,0,<a refstr=SCHANCHE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250408091S/abstract target=ref>Schanche et al. 2025</a>,6250.00,125.00,-125.00,0,1.426000,0.064000,-0.064000,0,4.250000,0.150000,-0.150000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12.5170000,0.0800000,-0.0800000,11.0210000,0.0210000,-0.0210000,2025-04-21,2025-04,2025-04-21
WASP-12 b,06h30m32.79s,97.6366450,+29d40m20.16s,29.6722662,0,<a refstr=SODICKSON__AMP__GRUNBLATT_2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJ...993...78S/abstract target=ref>Sodickson &amp; Grunblatt 2025</a>,1.09141866569,0.00000001659,-0.00000001659,0,,,,,,,,,,,,,2459550.24314946,0.00004447,-0.00004447,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11.5690000,0.0230000,-0.0230000,10.1880000,0.0200000,-0.0200000,2026-03-12,2025-11,2025-12-18
WASP-12 b,06h30m32.79s,97.6366450,+29d40m20.16s,29.6722662,1,<a refstr=LEONARDI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...686A..84L/abstract target=ref>Leonardi et al. 2024</a>,1.09141890100,0.00000001800,-0.00000001800,0,22.02564708,0.98639030,-0.97518132,0,,,,,81.80000,0.29000,-0.27000,0,2457607.51930500,0.00003200,-0.00003200,0,0,0.424000,0.012000,-0.013000,0,,,,,3.0010000,0.0043000,-0.0043000,0,,,,,,,,,<a refstr=LEONARDI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...686A..84L/abstract target=ref>Leonardi et al. 2024</a>,6265.00,50.00,-50.00,0,1.690000,0.019000,-0.018000,0,4.110000,0.110000,-0.110000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11.5690000,0.0230000,-0.0230000,10.1880000,0.0200000,-0.0200000,2025-02-12,2024-06,2025-02-12
WASP-120 b,04h10m27.86s,62.6160813,-45d53m53.68s,-45.8982434,1,<a refstr=ALEXOUDI_2022 href=https://ui.adsabs.harvard.edu/abs/2022AN....34324012A/abstract target=ref>Alexoudi 2022</a>,,,,,15.58048317,0.89671846,-0.89671846,0,,,,,84.54000,0.35000,-0.35000,0,2456779.43470000,0.00050000,-0.00050000,0,0,0.650000,0.050000,-0.050000,0,,,,,,,,,6.800000,0.200000,-0.200000,0,0.07510000,0.00050000,-0.00050000,0,<a refstr=ALEXOUDI_2022 href=https://ui.adsabs.harvard.edu/abs/2022AN....34324012A/abstract target=ref>Alexoudi 2022</a>,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10.9600000,0.0070000,-0.0070000,9.8770000,0.0230000,-0.0230000,2025-12-18,2022-03,2025-12-18
WASP-121 b,07h10m24.06s,107.6002312,-39d05m50.17s,-39.0972705,1,<a refstr=SING_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....168..231S/abstract target=ref>Sing et al. 2024</a>,1.27492504000,0.00000015000,-0.00000015000,0,19.52604438,0.06725388,-0.06725388,0,,,,,,,,,,,,,0,,,,,1.50180000,0.00150000,-0.00150000,0,,,,,3.784400,0.006900,-0.006900,0,0.12255100,0.00006300,-0.00006300,0,<a refstr=SING_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....168..231S/abstract target=ref>Sing et al. 2024</a>,6628.00,66.00,-66.00,0,1.461000,0.005000,-0.005000,0,4.251000,0.003000,-0.003000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10.5140000,0.0060000,-0.0060000,9.3740000,0.0220000,-0.0220000,2025-11-20,2024-12,2025-11-20
